Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Lightning Aerospace,https://www.crunchbase.com/organization/lightning-aerospace,"Park, Kansas, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Industrial Design, Machinery Manufacturing, Manufacturing"
Aircraft Inspection & Management,https://www.crunchbase.com/organization/aircraft-inspection-management,"Tucson, Arizona, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Quality Assurance, Service Industry"
Business Jet Traveler,https://www.crunchbase.com/organization/business-jet-traveler,"Midland Park, New Jersey, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Lifestyle, News, Publishing"
Aircraft Charter Services,https://www.crunchbase.com/organization/aircraft-charter-services,"South Bend, Indiana, United States",,Active,For Profit,,,2008-01-01,year,"Aerospace, Customer Service, Service Industry"
Grey Aviation,https://www.crunchbase.com/organization/grey-aviation,"Destin, Florida, United States","Grey Aviation provides manned and unmanned aerial systems, drones, flight training, and courseware development. Their services include safety, advisors, training, flight test, and courseware. Their team consists of former special operations pilots and military trained instructors, gives a wealth of knowledge and experience to their clients.",Active,For Profit,,,2006-01-01,year,"Aerospace, Consulting, Risk Management, Training"
AirSmart,https://www.crunchbase.com/organization/airsmart-4638,"North Las Vegas, Nevada, United States",,Active,For Profit,,,2005-01-01,year,"Air Transportation, Transportation, Travel"
Skybus Airlines,https://www.crunchbase.com/organization/skybus-airlines,"Columbus, Ohio, United States","Skybus Airlines, Inc. operates airlines. The company was founded in 2003 and is based in Columbus, Ohio.",Active,For Profit,Venture - Series Unknown,,2003-01-01,year,"Aerospace, Transportation, Travel"
Coastal Green Air,https://www.crunchbase.com/organization/coastal-green-air,"Gulf Shores, Alabama, United States",Coastal Green Air provide veteran real estate to develop products that give property owners a level of control over HVAC systems installed in their homes and rental properties. They give  iPachie™ motion detection commercial appliance thermostat has been proven as an energy-saving device in properties.  They offer the iPachie™ system that ensures tenants remain comfortable while property owners' goal of energy savings.,Active,For Profit,,,2008-01-01,year,"Air Transportation, Consulting, Data Center, Energy, Energy Management, Oil and Gas, Waste Management"
Chesapeake Sport Pilot,https://www.crunchbase.com/organization/chesapeake-sport-pilot,"Stevensville, Maryland, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Training"
AMRATEC Engineering,https://www.crunchbase.com/organization/amratec-engineering,"Torrance, California, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Industrial, Manufacturing"
Space Sciences,https://www.crunchbase.com/organization/space-sciences-corporation,"Lemitar, New Mexico, United States","HALOSAUCER produces HALOGx an all-terrain vertical takeoff and landing aircraft for commercial, military, sports, recreation and entertainment based on a legacy of over 50 years of research, design and testing. The HALOGx can be purchased in both manned and unmanned configurations for automated cargo delivery, spaceport, theme park and vacation resort experiences .",Active,For Profit,Equity Crowdfunding,,2006-10-25,day,"Aerospace, Recreation, Sports"
Revolution Flight,https://www.crunchbase.com/organization/revolution-flight,"Huntsville, Alabama, United States",,Active,For Profit,,,2006-01-01,year,"Air Transportation, Training"
Robust Analytics,https://www.crunchbase.com/organization/robust-analytics,"Crofton, Maryland, United States",,Active,For Profit,,,2008-01-01,year,"Aerospace, Analytics, Information Technology, Software"
Icarus International Group,https://www.crunchbase.com/organization/icarus-international-group,"Lake City, South Carolina, United States",,Active,For Profit,,,2004-01-01,year,"Aerospace, Industrial, Leasing, Service Industry"
Sonoma Jet Center,https://www.crunchbase.com/organization/sonoma-jet-center,"Santa Rosa, California, United States","Sonoma Jet Center offers ground handling services for commercial airlines and charters. They provide ground services for aircraft, including, but not limited to, lavatories, potable water, nitrogen, oxygen, ground power, and light cleaning. They provide a full range of maintenance for jet, turbo-prop, and piston aircraft.",Active,For Profit,,,2005-01-01,year,"Aerospace, Customer Service, Field Support"
Pyramid Group,https://www.crunchbase.com/organization/pyramid-group-c379,"San Antonio, Texas, United States",,Active,For Profit,,,2009-03-01,month,"Air Transportation, Consulting, Courier Service, Logistics"
The Charter Store,https://www.crunchbase.com/organization/the-charter-store,"Fort Lauderdale, Florida, United States",,Active,For Profit,,,2008-01-01,year,"Air Transportation, Freight Service, Shipping"
Navitrans,https://www.crunchbase.com/organization/navitrans-2d7a,"Jamaica, New York, United States","Navitrans is an international air cargo transportation and aviation company that provides air cargo charter, scheduled cargo freighter, road feeder service, cargo general sales and service agent, and scheduled cargo freighter, customized logistics solutions, road feeder service, ground handling and supporting services.",Active,For Profit,,,2003-01-01,year,"Air Transportation, Freight Service, Logistics"
Cornerstone Aviation,https://www.crunchbase.com/organization/cornerstone-aviation,"Salt Lake City, Utah, United States",,Active,For Profit,,,2003-01-01,year,"Aerospace, Professional Services, Training"
"Avitat Boca Raton, Inc.",https://www.crunchbase.com/organization/avitat-boca-raton-inc,"Boca Raton, Florida, United States","Avitat Boca Raton, Inc. operates as a fixed-base operator (FBO). Avitat Boca Raton, Inc. owns and operates 17,000 square feet terminal and 72,000 square feet of hangar space which offers aircraft maintenance, fueling, hangaring, aircraft rental, catering, and crew cars.",Active,For Profit,,,2005-01-01,year,Aerospace
USC Rocket Propulsion Laboratory,https://www.crunchbase.com/organization/usc-rocket-propulsion-laboratory,"Los Angeles, California, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Education, Mechanical Engineering"
Leisure Limousine & Sedan,https://www.crunchbase.com/organization/leisure-limousine-sedan,"Lincoln, Nebraska, United States","Leisure Limousine & Sedan offers airport services, birthday celebrations, weddings and anniversaries, retail therapy, winery tours, brewery tours, casino night, husker game day, sports package, shuttle service, honeymoon transportation, and corporate transportation services.",Active,For Profit,,,2004-01-01,year,"Air Transportation, Transportation, Wedding"
Emerald Sky Technologies,https://www.crunchbase.com/organization/emerald-sky-technologies,"Columbia, Maryland, United States",Developer of an integrated aircraft flight display and control system with a collaborative autopilot. The company allows pilots to maintain situational awareness and engage in the higher level task of managing and directing a flight.,Active,For Profit,,,2007-01-01,year,Aerospace
"JetWay Private Air, Ltd.",https://www.crunchbase.com/organization/jetway-private-air-ltd,"Palm Beach Gardens, Florida, United States",,Active,For Profit,,,2006-01-01,year,"Aerospace, Facilities Support Services, Transportation"
Innovative Imaging and Research,https://www.crunchbase.com/organization/innovative-imaging-and-research,"Stennis Space Center, Mississippi, United States",,Active,For Profit,,,2007-01-01,day,"Aerospace, Image Recognition, Information Services"
EZRide,https://www.crunchbase.com/organization/ezride,"La Mesa, California, United States","EZ Ride Shuttle offers shuttle service transportation industry such as airport transportation management, cargo transportation services, flight ticket reservation services, and other transportation services.",Active,For Profit,,,2003-10-01,month,"Air Transportation, Customer Service, Freight Service, Transportation"
International Metal Source,https://www.crunchbase.com/organization/international-metal-source,"City Of Industry, California, United States",,Active,For Profit,,,2009-08-01,month,"Aerospace, Service Industry, Test and Measurement"
Fuel Infusion,https://www.crunchbase.com/organization/fuel-infusion,"Springville, Utah, United States","Aquaworld es una empresa líder en el sector turístico de Cancún, siendo la marina más grande de Latino América.  Más de 20 años nos respaldan ofreciendo los mejores tours y actividades acuáticas dentro de Cancún, Cozumel y la Riviera Maya.  Nos especializamos en Buceo, Pesca y Esnórquel en el Caribe Mexicano. Llevamos una relación muy estrecha con MUSA, el museo subacuático de Arte de Cancún.",Active,For Profit,,,2009-01-01,year,"Aerospace, Fuel, Service Industry"
