Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Parylene Conformal Coating,https://www.crunchbase.com/organization/parylene-conformal-coating,"Johnstown, Pennsylvania, United States","Diamond MT was founded in 2001 as a firm specializing in contract applications of Conformal Coatings for Department of Defense and Commercial Electronic Systems. Since our beginning, Diamond MT has established a reputation for providing the highest quality services in the industry. Our commitment to quality, integrity and customer satisfaction combined with an unmatched expertise in applications and processes has provided every one of our customers with superior results. Why Diamond MT? Diamond MT operates out of a freestanding 12,000 square foot building in Johnstown, Pennsylvania, which is located 60 miles southeast of Pittsburgh. Diamond MT is located near three major interstates and is supported by the Cambria County Airport, which serves as a primary freight terminal for south central Pennsylvania. Diamond MT maintains a strict program per NSI ANSI Standard 20.20 for ESD protection. All work areas are safeguarded with the latest in protection devices including wrist straps, garments, and workstations. Quality Assurance:  Diamond MT’s quality manual ensures every employee is focused on continuous improvement and service excellence. Our ESD safe facilities stretch over 12,000 square feet dedicated to your conformal coating requirements. We are continually researching and updating our equipment to make sure we are providing the best ESD protection available. All employees have been trained in proper ESD procedures. We operate at a class 3 level to ensure the job is done right the first time and to the highest quality standards set forth in accordance with the MIL-STDs, IPC, J-STDs as well as having our bio-medical and ITAR certification. Furthermore, all assemblies are tracked through every step of the process with documentation/serialization spreadsheets as well as each assembly going through a 100% visual inspection. Diamond MT has a strong organization consisting of highly motivated personnel, modern facilities and diverse capabilities. Diamond MT represents one of the most modern, well-equipped facilities in the region. Organizationally, Diamond MT has the flexibility to address issues in a real time basis and a management style that encourages attention to customer requirements from all technical levels. Diamond MT offers a highly skilled workforce, rapid turn around manufacturing and high reliability through an established quality program, along with experience of commercial manufacturing requirements, competitive pricing and on-time delivery. Rapid Turnaround:  Diamond MT understands and realizes that often times conformal coating is overlooked due to the fact that it is the last step in the process. We are committed to serving the industry with rapid turn times for parylene, (normally 10 business days) with expedited service in as little as 2-5 business days depending upon the complexity and quantity. For liquid coatings, our normal turn time is five business days; again with expedite service in as little as 2-3 business day turns. We understand that there are times you’ll need a project completed FASTER. We will accommodate your needs in a budget friendly manner.  This service is offered on a FIFO basis. https://www.paryleneconformalcoating.com/parylene-vs-acrylic-conformal-coatings/",Active,For Profit,,,2001-01-01,year,"Aerospace, Automotive, Electronics, Government, Manufacturing, Medical Device, Military"
Energy Freight Systems,https://www.crunchbase.com/organization/energy-freight-systems,"Houston, Texas, United States",,Active,For Profit,,,2001-01-01,year,"Air Transportation, Freight Service, Logistics"
CharterX,https://www.crunchbase.com/organization/charterx,"Portland, Oregon, United States",,Active,For Profit,,,2001-01-01,day,"Air Transportation, Information Services"
Gse Jetall,https://www.crunchbase.com/organization/gse-jetall,"Opa Locka, Florida, United States",,Active,For Profit,,,1997-01-01,year,"Air Transportation, Leasing, Sales"
Anasphere,https://www.crunchbase.com/organization/anasphere,"Manhattan, Montana, United States","Anasphere manufactures aerospace systems including tethersondes, atmospheric sensors, and inflation gas generators. They are equipped for both field and laboratory work. They have blimps, kites, and winches to support the operation of tethered profiling systems. They have deployed sensors from zero-pressure balloons.",Active,For Profit,,,2002-01-01,year,"Aerospace, Manufacturing, Sensor"
Meridian Air Group,https://www.crunchbase.com/organization/meridian-air-group,"Charlottesville, Virginia, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Air Transportation, Transportation"
Buffco Engineering,https://www.crunchbase.com/organization/buffco-engineering,"Mulvane, Kansas, United States",,Active,For Profit,,,1996-01-01,year,"Aerospace, Industrial, Manufacturing"
Automated Systems In Aircraft Performance,https://www.crunchbase.com/organization/automated-systems-in-aircraft-performance,"Cranberry Twp, Pennsylvania, United States","Automated Systems offers information such as runway analysis, weight & balance, engine out procedures and engine out drift down.",Active,For Profit,,,1995-01-01,year,"Aerospace, Information Services, Software"
Miner Aviation,https://www.crunchbase.com/organization/miner-aviation,"Rolla, Missouri, United States",,Active,For Profit,,,1999-01-01,year,"Aerospace, Education, Mechanical Engineering, Product Design, Training"
Aviat Aircraft,https://www.crunchbase.com/organization/aviat-aircraft,"Afton, Wyoming, United States","Aviat Aircraft is a aircraft manufacturer of sport and utility aircraft . They provide services in Inspection and maintenance, Cosmetic Updating and Painting, Custom Parts and Modification, Complete Avionics Packages, Recovering, Compete Restoration or Rebuilding, Accident Repair. Their customer can also order parts from their websites.",Active,For Profit,,,1995-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing, Sales"
Air City,https://www.crunchbase.com/organization/air-city,"Jamaica, New York, United States","Air City ensures optimum efficiency and ensures that every consignment of their customers is dealt with using the most comprehensive, flexible, one-stop, and hassle-free logistics solution. They evaluate operating processes frequently; be innovative to stay at the forefront and go along with new challenges in their industry. They support and encourage their staff to roll in social services and charitable issues, so these kinds of social activities foster the values of teamwork and excellence among staff.",Active,For Profit,,,1996-01-01,year,"Air Transportation, Logistics, Marine Transportation, Warehousing"
LifeSave Transport,https://www.crunchbase.com/organization/lifesave-transport,"Greenwood Village, Colorado, United States",,Active,For Profit,,,2001-01-01,year,"Air Transportation, Health Care, Medical, Transportation"
Corporate Air Center,https://www.crunchbase.com/organization/corporate-air-center,"Burlington, Washington, United States","Corporate Air Center provides maintenance and avionics support for aircraft, safe and discrete storage of aeroplanes and helicopters, aircraft management, and pilot services.",Active,For Profit,,,1999-01-01,year,"Aerospace, Charity, Fleet Management"
Detroit Metro Airport,https://www.crunchbase.com/organization/detroit-metro-airport,"Detroit, Michigan, United States",,Active,For Profit,,,2002-01-01,year,"Air Transportation, Service Industry, Transportation"
Cradin Industries,https://www.crunchbase.com/organization/cradin-industries,"Boerne, Texas, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Automotive, Industrial Manufacturing, Manufacturing"
Aviation Enterprises,https://www.crunchbase.com/organization/aviation-enterprises-inc,"Springfield, Missouri, United States","Aviation Enterprises offers charter flights, which allow clients to have their flights customized to their schedule. They also offer small and large aircraft maintenance.",Active,For Profit,,,1997-01-01,year,"Aerospace, Technical Support, Travel"
Sanders Services,https://www.crunchbase.com/organization/sanders-services,"San Diego, California, United States",Sanders Services is a Revenue Cycle Management Company that aims to help physicians to run their practices more efficiently and increase their revenue by providing Practice Management Services. Sanders Services will reduce the rejection rate of physician’s practices from the average 34% down to less than 2%. The services offered will speed up the claims process by correcting information that’s wrong and put the claims through and get payment quicker. Sanders Services also has a superior practice analysis tool for the physicians to utilize to show how much more revenue the practice can make.,Active,For Profit,Equity Crowdfunding,,1996-01-01,year,"Aerospace, Medical"
AvBiz Aerospace Ventures,https://www.crunchbase.com/organization/avbiz-aerospace-ventures,"Miami, Florida, United States",,Active,For Profit,,,2002-01-01,year,"Advice, Aerospace, Business Development, Financial Services, Wealth Management"
Faster Freight,https://www.crunchbase.com/organization/faster-freight,"Florida, New York, United States","Faster Freight Inc. was incorporated by people with decades of experience in international logistics and freight forwarding services. We started as a local freight forwarding company in the USA way back in 1998 and have grown leaps and bounds to become one of the most renowned logistics services providers offering integrated shipping services by air, water, and land worldwide. Currently, we have offices in the USA, India, the UAE, and the Philippines and are rapidly expanding to other locations. From our offices in the USA, India, UAE and Philippines, we offer sustainable logistics, shipments and supply chain management solutions worldwide.",Active,For Profit,,,1998-04-11,day,"Air Transportation, Freight Service"
George Baker Aviation,https://www.crunchbase.com/organization/george-baker-aviation,"New Smyrna Beach, Florida, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Industrial, Mechanical Engineering"
Southern Air Repair Corp,https://www.crunchbase.com/organization/southern-air-repair-corp,"Greenville, South Carolina, United States",,Active,For Profit,,,1997-01-01,day,"Aerospace, Consulting"
