Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Aircraft & Commercial Enterprises,https://www.crunchbase.com/organization/aircraft-commercial-enterprises,"Derby, Kansas, United States","Aircraft & Commercial Enterprises is a Woman-owned, small business located in Derby, KS, providing services globally to the Aerospace, Military, Transit, Industrial, and Automotive Markets. Also has been building a team to provide you with innovative solutions and exceptional customer service. A.C.E. specializes in Electrical products such as connectors, backshells, wire harness protection, labeling & identification, transit wire & cable, shrink tubing, and fasteners.",Active,For Profit,,,1984-01-01,year,"Aerospace, Consumer Electronics, Customer Service, Retail, Supply Chain Management"
Kimmel Aviation Insurance,https://www.crunchbase.com/organization/kimmel-aviation-insurance,"Greenwood, Mississippi, United States",,Active,For Profit,,,1972-01-01,year,"Air Transportation, Auto Insurance, Insurance"
Kennon,https://www.crunchbase.com/organization/kennon,"Sheridan, Wyoming, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Industrial, Manufacturing"
Memphis Propeller,https://www.crunchbase.com/organization/memphis-propeller,"Olive Branch, Mississippi, United States","Memphis Propeller offers DC starter generators and blower assembly overhauls for corporate and AG operators. They provide non-destructive testing, cadmium plating, resealing, repairs, troubleshooting, and overhaul services.",Active,For Profit,,,1977-01-01,year,"Aerospace, Hardware, Industrial"
Air Care,https://www.crunchbase.com/organization/air-care-7acd,"Elm City, North Carolina, United States",,Active,For Profit,,,1974-01-01,month,"Aerospace, Air Transportation, Mechanical Engineering"
Christiansen Aviation,https://www.crunchbase.com/organization/christiansen-aviation,"Tulsa, Oklahoma, United States",,Active,For Profit,,,1972-01-01,year,"Aerospace, Industrial, Training"
Nasco Aircraft Brake,https://www.crunchbase.com/organization/nasco-aircraft-brake,"Gardena, California, United States",,Active,For Profit,,,1971-01-01,year,"Aerospace, Commercial, Military, Sales"
JEVAC Machine,https://www.crunchbase.com/organization/jevac-machine,"Magnolia, Texas, United States","JEVAC Machine is a company that makes and sells aerospace-related products. They have accreditation, equipment, and maintenance for aerospace machining. An online inquiry form is available on the company's website.",Active,For Profit,,,1984-01-01,year,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing"
Precision Mold and Machining Services,https://www.crunchbase.com/organization/precision-mold-and-machining-services,"Warren, Michigan, United States","Precision Mold and Machining Services provides tight tolerance 3 and 5 axis machining of aerospace and automotive components, repairs and servicing of plastic injection molds, including CNC Gun Drilling, and EDM services. They offer their services to all industries including: automotive, aerospace, defense, consumer goods, and medical.",Active,For Profit,,,1984-01-01,year,"Aerospace, Industrial Automation, Machinery Manufacturing, Manufacturing"
IASCO Flight Training,https://www.crunchbase.com/organization/iasco-flight-training,"Redding, California, United States",,Active,For Profit,,,1969-01-01,year,"Aerospace, Education, Training"
Prescott Aerospace,https://www.crunchbase.com/organization/prescott-aerospace,"Prescott Valley, Arizona, United States",,Active,For Profit,,,1983-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Product Design"
Eagle Systems,https://www.crunchbase.com/organization/eagle-systems-a34a,"California, Maryland, United States",,Active,For Profit,,,1980-01-01,year,"Aerospace, Logistics, Military, Office Administration, Product Design, Project Management"
Electronic Precision Specialties,https://www.crunchbase.com/organization/electronic-precision-specialties,"Brea, California, United States","Electronic Precision Specialties focuses on rack, barrel, and vibratory plating with a variety of metals and finishes. They design and execute custom plating processes for a variety of industries, including aerospace, medical, automotive, defense, telecommunications, and aerospace.",Active,For Profit,,,1980-01-01,year,"Aerospace, Electronics, Industrial, Manufacturing"
Kyova,https://www.crunchbase.com/organization/kyova,"Huntington, West Virginia, United States",Kyova is a metropolitan planning organization. It serves as a transportation planning agency and forum for regional transportation decisions. It provides a multi-modal transportation system for all citizens.,Active,For Profit,,,1968-10-11,day,"Air Transportation, Government, Transportation"
ETI,https://www.crunchbase.com/organization/eti-c721,"Tulsa, Oklahoma, United States","ETI is a repair and manufacturing facility that specializes in turbine engine replacement parts. They manufacture and repair components for derivative gas turbine engines. The contact mode of the company is by mail, phone, and physical address.",Active,For Profit,,,1981-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
Gulf Coast Avionics,https://www.crunchbase.com/organization/gulf-coast-avionics,"Lakeland, Florida, United States","Gulf Coast Avionics is a leading supplier of avionics, pilot supplies and aircraft services. Since 1984 Gulf Coast Avionics has been providing quality merchandise from name brand manufacturers to keep pilots, aircraft owners and operators flying. Their E-commerce Website and their annual Product Catalog are favorites among aviators around the world. With a comprehensive inventory developed to meet almost any avionics, instrument, or pilot supply need, you're sure to find what you want. You will find their prices unbeatable. They guarantee them to be the lowest in the industry! If you're ever in the Orlando/Tampa area, stop by their facility in Lakeland. They are conveniently located just a few miles from Interstate 4. In their 29,000 square foot facility you'll find a showroom filled with interactive displays of avionics, instruments, headsets and pilot supplies.",Active,For Profit,,,1984-01-01,year,Aerospace
Transam Travel,https://www.crunchbase.com/organization/transam-travel,"Mclean, Virginia, United States",Transam Travel offers B2B solutions. They allow easy comparison of discounted airfares on different airlines operating with special offers and discounts on the net and published fares. They provide customer support services.,Active,For Profit,,,1980-01-01,year,"Aerospace, Ticketing, Wholesale"
Reliant Air,https://www.crunchbase.com/organization/reliant-air,"Danbury, Connecticut, United States",,Active,For Profit,,,1981-01-01,year,"Aerospace, Customer Service, Field Support"
HeliStream,https://www.crunchbase.com/organization/helistream,"Costa Mesa, California, United States",,Active,For Profit,,,1982-01-01,year,"Aerospace, Manufacturing, Training"
Fay Butler Fab/Metal Shaping,https://www.crunchbase.com/organization/fay-butler-fab-metal-shaping,"Wheelwright, Massachusetts, United States",,Active,For Profit,,,1977-01-01,year,"Aerospace, Automotive, Machinery Manufacturing, Manufacturing, Product Design"
Centurion Flight Services,https://www.crunchbase.com/organization/centurion-flight-services,"Palo Alto, California, United States","Centurion Flight Services offers lients are business and leisure travelers who want no hassle traveling. They also provide customer service. For inquiries, telephone and email contacts are used.",Active,For Profit,,,1983-01-01,year,"Aerospace, Air Transportation, Customer Service"
Global Supply,https://www.crunchbase.com/organization/global-supply-f466,"Woburn, Massachusetts, United States","Global Supply provides defense products including self-locking, custom fabrication, hardware, fluid management, electrical, and custom fasteners. Their industrial parts hassle-free parts procurement and management. They respond to customer inquiries by phone and email.",Active,For Profit,,,1984-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing"
George Bush Intercontinental Airport,https://www.crunchbase.com/organization/george-bush-intercontinental-airport,"Houston, Texas, United States",,Active,For Profit,,,1969-06-08,day,"Air Transportation, Transportation"
Airborne Flying Service,https://www.crunchbase.com/organization/airborne-flying-service,"Hot Springs Village, Arkansas, United States","Airborne Air Ambulance provides airframe and turbine maintenance for fixed wing aircraft. Their services include aircraft maintenance and inspections, engine maintenance and inspections, and avionics and electrical maintenance. They operate FAA-certified air ambulance aircraft, and our equipment meets or exceeds ICU standards for emergency response and life support.",Active,For Profit,,,1975-01-01,year,"Air Transportation, Technical Support"
A&R TARPAULINS,https://www.crunchbase.com/organization/a-r-tarpaulins,"Fontana, California, United States",,Active,For Profit,,,1976-01-01,year,"Aerospace, Manufacturing"
Conquest Air Cargo,https://www.crunchbase.com/organization/conquest-air-cargo,"Miami Lakes, Florida, United States",,Active,For Profit,,,1972-01-01,day,"Aerospace, Machinery Manufacturing, Manufacturing"
St. Charles Flying Service,https://www.crunchbase.com/organization/st-charles-flying-service,"Portage Des Sioux, Missouri, United States",,Active,For Profit,,,1968-01-01,month,"Air Transportation, Training, Travel"
The Airline Academy,https://www.crunchbase.com/organization/the-airline-academy,"Ormond Beach, Florida, United States",,Active,For Profit,,,1972-01-01,year,"Aerospace, Education, Training"
Tanis Aircraft Products,https://www.crunchbase.com/organization/tanis-aircraft-products,"Blaine, Minnesota, United States",,Active,For Profit,,,1974-01-01,year,"Aerospace, Manufacturing, Mechanical Design, Mechanical Engineering"
A&G Machine,https://www.crunchbase.com/organization/a-g-machine,"Auburn, Washington, United States","A and G Machine provides machining, fabrication, and assembly services of precision machined parts and assemblies for the aerospace and defense industries. Their expertise includes complex metal and aluminium machining. Their capabilities include a diverse range of 5-axis machining capabilities.",Active,For Profit,,,1983-01-01,year,"Aerospace, Industrial Manufacturing, Sales"
