Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Critical Care Medflight,https://www.crunchbase.com/organization/critical-care-medflight,"Lawrenceville, Georgia, United States",,Active,For Profit,,,1985-01-01,day,"Air Transportation, Health Care, Medical, Transportation"
Georgia Jet,https://www.crunchbase.com/organization/georgia-jet,"Lawrenceville, Georgia, United States",,Active,For Profit,,,1985-01-01,year,"Aerospace, Consulting, Service Industry"
Allen Tool Phoenix Incorporated,https://www.crunchbase.com/organization/allen-tool-phoenix-incorporated,"East Syracuse, New York, United States",,Active,For Profit,,,1991-01-01,day,"Aerospace, Commercial"
AEROTAPE,https://www.crunchbase.com/organization/aerotape,"Orlando, Florida, United States",,Active,For Profit,,,1994-01-01,month,"Aerospace, Direct Sales, Shipping, Wholesale"
Burrell Aerospace,https://www.crunchbase.com/organization/burrell-aerospace,"Kennesaw, Georgia, United States","Burrell Aerospace provides metal fabricating contracting services that provide manufacturing and metal fabrication services for precision machined parts, tooling, and mechanical assemblies. They offer typical material types aluminum, steel, beryllium copper, acrylic, polycarbonate, nylon, rubber, phenolic, fiberglass, carbon fiber, and kevlar.",Active,For Profit,,,1992-01-01,year,"Aerospace, Consulting, Customer Service, Manufacturing"
Rice Lake Air Center,https://www.crunchbase.com/organization/rice-lake-air-center,"Cameron, Wisconsin, United States","Rice Lake Air Center provides maintenance services for MT propellers, PT6 series engines, motorcycles, and propellers. They provide pilots and passengers with the latest nationwide weather, radar, reporting, and access to the traffic control system.",Active,For Profit,,,1992-01-01,year,"Aerospace, Mechanical Engineering, Service Industry"
Austin Dynamics,https://www.crunchbase.com/organization/austin-dynamics,"Cedar Park, Texas, United States",,Active,For Profit,,,1992-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Oil and Gas, Semiconductor"
Gary Jet Center,https://www.crunchbase.com/organization/gary-jet-center,"Gary, Indiana, United States",,Active,For Profit,,,1991-01-01,year,Aerospace
Octal Corporation,https://www.crunchbase.com/organization/octal-corporation,"Teaneck, New Jersey, United States","Octal Corporation procures, manufactures, and assembles aerospace and defense components. They also specialize in conversion kits for retrofit, upgrades, and maintenance of track and wheeled vehicles. Their customer support is through email and phone contact.",Active,For Profit,,,1991-01-01,year,"Aerospace, Manufacturing, Military, Procurement, Service Industry"
Aeronautical Data Systems,https://www.crunchbase.com/organization/aeronautical-data-systems,"Stillwater, New Jersey, United States","Aeronautical Data Systems delivers technology assets and processes to the aviation sector that increase operational safety. They specialize in pilot-aircraft interface technology, dynamic response software, collaborative training programs, flight plan augmentation, and policy work. They mitigate risks such as smoke and fire events, in-flight decompression, medical emergencies, and forced landings.",Active,For Profit,,,1991-01-01,year,"Aerospace, Technical Support, Training"
Quest Aerospace,https://www.crunchbase.com/organization/quest-aerospace,"Cedar City, Utah, United States","Since 1991, they've been a family owned and operated business and are now located in beautiful Cedar City, Utah. Everyone that works here has built and flown most of their products, so if you call with a question, you can be assured you're going to talk with someone who knows the product.  In July of 2013, Quest merged with RCS Rocket Motor Components and relocated from Pagosa Springs Colorado to Cedar City Utah. RCS is the parent company for the famous AEROTECH brand of rocketry products and was founded by composite motor technology pioneer Gary Rosenfield. Merging Quest with RCS has created a new larger vertical rocket company that offers products from Quest Micro Rocs to the technically advanced small sounding rockets Aerotech makes. And it is run by two rocketry visionaries; Gary Rosenfield and Bill Stine. There's no limit to how far you can take your rocketry adventure!   With Quest, you spend less for a better quality product. They've developed the highest quality products possible and priced them fairly. Quest products are loaded with extras that will make your building and flying experience a better one!",Active,For Profit,,,1991-01-01,year,Aerospace
ProFlight,https://www.crunchbase.com/organization/proflight,"Carlsbad, California, United States",ProFlight provides innovative and advanced pilot training.,Active,For Profit,,,1988-01-01,year,"Aerospace, Training"
U.S. Aerospace,https://www.crunchbase.com/organization/u-s-aerospace,"Selmer, Tennessee, United States",,Active,For Profit,,,1985-01-01,year,"Aerospace, Industrial, Manufacturing"
Cobalt Horizons,https://www.crunchbase.com/organization/cobalt-horizons-corporation,"Cerritos, California, United States",,Active,For Profit,,,1994-01-01,year,"Aerospace, Consulting, Industrial Engineering"
Zephyr Aircraft Engines,https://www.crunchbase.com/organization/zephyr-aircraft-engines,"Zephyrhills, Florida, United States",Zephyr Aircraft Engines offers tear downs and inspections. They provide prop strikes and complete cylinder repair services. Their services include lycoming and continental engine overhaul services for aircraft.,Active,For Profit,,,1992-01-01,year,"Aerospace, Field Support, Recreational Vehicles"
Quality EDM,https://www.crunchbase.com/organization/quality-edm,"Anaheim, California, United States","Quality EDM offers hydraulic components with close tolerance, such as sleeves, slides, and manifolds. They serve the commercial and aerospace industries.",Active,For Profit,,,1993-01-01,year,"Aerospace, Commercial, Industrial"
International Aircraft Dealers Association,https://www.crunchbase.com/organization/international-aircraft-dealers-association,"Boise, Idaho, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Sales"
CONTEX Engineering International,https://www.crunchbase.com/organization/contex-engineering-international,"Palo Alto, California, United States",CONTEX Engineering International provides consulting services. They provide high-speed wind tunnel control systems. They provide technologies for unique aerospace applications. They provide inquiries through phone calls and email.,Active,For Profit,,,1992-01-01,year,"Aerospace, Consulting"
Newton & Associates,https://www.crunchbase.com/organization/newton-associates-ba83,"Charlotte, North Carolina, United States",,Active,For Profit,,,1990-01-01,year,"Advice, Air Transportation, Financial Services"
AirPark Parking,https://www.crunchbase.com/organization/airpark-parking,"East Elmhurst, New York, United States",,Active,For Profit,,,1990-01-01,year,"Aerospace, Parking, Transportation"
Crater Industries,https://www.crunchbase.com/organization/crater-industries,"Valencia, California, United States","Crater Industries serves aerospace and defence customers with precise production services. They offer product development and production solutions to their clients. They provide a seamless transition from product concept to product realisation, from the first prototype to full production.",Active,For Profit,,,1993-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing, Security"
CTS Logistics Group,https://www.crunchbase.com/organization/cts-logistics-group,"Lawrence, New York, United States",,Active,For Profit,,,1994-01-01,year,"Air Transportation, Freight Service, Logistics, Transportation, Warehousing"
Orange Coast Testing,https://www.crunchbase.com/organization/orange-coast-testing,"Santa Ana, California, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Test and Measurement, Training"
Century Precision Engineering,https://www.crunchbase.com/organization/century-precision-engineering,"Gardena, California, United States",,Active,For Profit,,,1989-03-01,day,"Aerospace, Manufacturing"
AVCorp International,https://www.crunchbase.com/organization/avcorp-international,"Fort Mill, South Carolina, United States","AvCorp International offers airframe and power station requirements. They offer APUs, rotatable elements, solution components, outright purchases and rentals, divestitures and shipments, and investments to develop parts and accessories. They provide air transport planes and air surveillance aircraft.",Active,For Profit,,,1991-01-01,year,"Aerospace, Air Transportation, Automotive"
SunWest Aviation,https://www.crunchbase.com/organization/sunwest-aviation-d1ac,"San Luis Obispo, California, United States",,Active,For Profit,,,1987-01-01,year,"Aerospace, Rental, Training"
